2012-08-11T00:11:53.492+0000|15393162792626|103080441535
2012-08-11T00:11:59.902+0000|10995116280128|120259988230
2012-08-11T00:12:11.640+0000|15393162789776|94490288777
2012-08-11T00:14:38.443+0000|15393162790074|85900402707
2012-08-11T00:21:29.887+0000|3298534884087|120259728382
2012-08-11T00:24:40.565+0000|9895604654812|120259566359
2012-08-11T00:24:55.094+0000|15393162792344|120260299205
2012-08-11T00:26:19.030+0000|2199023257051|120259676103
2012-08-11T00:30:40.443+0000|15393162789812|60130950510
2012-08-11T00:39:00.083+0000|15393162789621|111670272125
2012-08-11T00:39:05.266+0000|15393162789192|94490507260
2012-08-11T00:39:15.618+0000|15393162792344|120260148174
2012-08-11T00:40:40.904+0000|15393162789860|68719788955
2012-08-11T00:41:32.753+0000|15393162791240|111669359914
2012-08-11T00:43:07.279+0000|15393162791644|42949748595
2012-08-11T00:44:07.492+0000|15393162790713|85899469485
2012-08-11T00:53:27.926+0000|15393162789721|60130787112
2012-08-11T00:55:36.397+0000|15393162792096|25770102511
2012-08-11T00:58:19.689+0000|5497558143158|94490666739
2012-08-11T00:58:44.733+0000|15393162792417|34360867650
2012-08-11T01:00:28.331+0000|13194139536624|120260121836
2012-08-11T01:00:37.231+0000|10995116282473|120260343534
2012-08-11T01:05:46.134+0000|9895604651616|120259256565
2012-08-11T01:06:04.695+0000|15393162789812|34360963830
2012-08-11T01:09:57.799+0000|15393162789192|94489390919
2012-08-11T01:11:08.129+0000|2199023259582|120260343534
2012-08-11T01:13:13.173+0000|7696581396881|111669888104
2012-08-11T01:15:26.252+0000|15393162789041|120260150305
2012-08-11T01:16:48.990+0000|2199023255600|120259988230
2012-08-11T01:17:49.735+0000|12094627909138|120260285529
2012-08-11T01:18:48.529+0000|15393162793800|51540198072
2012-08-11T01:19:08.320+0000|15393162789280|60130471094
2012-08-11T01:22:02.470+0000|15393162789280|60130474482
2012-08-11T01:24:22.152+0000|14293651163086|120260090042
2012-08-11T01:26:29.781+0000|15393162790591|1378523
2012-08-11T01:26:52.139+0000|10995116278731|120259611255
2012-08-11T01:27:36.646+0000|15393162790989|103079339616
2012-08-11T01:28:10.905+0000|15393162789860|17181187552
2012-08-11T01:28:41.301+0000|15393162791420|34360959981
2012-08-11T01:29:11.802+0000|4398046512551|120259626573
2012-08-11T01:29:36.216+0000|4353|120259728382
2012-08-11T01:44:11.705+0000|7696581397805|120259286614
2012-08-11T01:49:04.830+0000|2199023259041|120260554423
2012-08-11T01:50:40.427+0000|2199023259399|120259611255
2012-08-11T01:52:32.462+0000|2199023257274|111670331994
2012-08-11T01:56:57.734+0000|15393162789873|111669224446
2012-08-11T02:06:42.189+0000|15393162789394|120259141825
2012-08-11T02:08:13.996+0000|15393162793055|1338696
2012-08-11T02:08:37.713+0000|15393162789192|17180129192
2012-08-11T02:11:15.620+0000|15393162791908|103080429420
2012-08-11T02:11:25.793+0000|15393162792197|111669745434
2012-08-11T02:12:36.351+0000|15393162789930|94489320636
2012-08-11T02:13:32.100+0000|15393162791044|34361175736
2012-08-11T02:14:50.850+0000|13194139537572|120260343534
2012-08-11T02:18:32.266+0000|12094627906037|120260469703
2012-08-11T02:22:28.943+0000|15393162790874|120259509348
2012-08-11T02:24:37.430+0000|15393162792609|111669164243
2012-08-11T02:31:20.677+0000|12094627909682|120260086292
2012-08-11T02:36:08.506+0000|5497558143410|120260121836
2012-08-11T02:36:19.085+0000|15393162789744|103080434727
2012-08-11T02:39:36.021+0000|14293651163995|120260353999
2012-08-11T02:41:02.703+0000|13194139534984|120259720683
2012-08-11T02:42:59.454+0000|15393162790720|34360668579
2012-08-11T02:45:00.306+0000|15393162791741|120260460951
2012-08-11T02:47:56.260+0000|8796093025394|120260121836
2012-08-11T02:48:21.739+0000|15393162789736|77310138258
2012-08-11T02:49:01.909+0000|15393162789721|120259338845
2012-08-11T02:49:19.367+0000|15393162793825|68720185100
2012-08-11T02:52:00.158+0000|15393162791908|8591016784
2012-08-11T02:52:44.869+0000|14293651165301|120260121836
2012-08-11T02:54:44.652+0000|3298534884996|120259626573
2012-08-11T02:56:06.762+0000|12094627907326|120259566359
2012-08-11T02:58:51.928+0000|6597069768369|120259410923
2012-08-11T03:01:45.987+0000|15393162789394|60130340923
2012-08-11T03:01:54.024+0000|12094627908744|120259611255
2012-08-11T03:03:01.960+0000|15393162793825|85900124916
2012-08-11T03:03:04.469+0000|7696581396989|120259420475
2012-08-11T03:07:47.182+0000|15393162793564|85900074406
