2011-04-21T06:02:03.362+0000|6597069769277|6597069770512
2011-04-21T06:26:40.925+0000|6597069768969|6597069770189
2011-04-21T06:36:26.260+0000|4398046513970|7696581398548
2011-04-21T07:12:47.005+0000|4398046514184|7696581394917
2011-04-21T07:18:59.746+0000|3298534883405|7696581398899
2011-04-21T07:41:35.801+0000|4398046512803|6597069769675
2011-04-21T07:42:20.122+0000|2199023260078|7696581398878
2011-04-21T07:53:00.808+0000|6597069768976|7696581398278
2011-04-21T08:17:13.161+0000|2199023255593|7696581395968
2011-04-21T08:34:16.449+0000|4398046512747|7696581399179
2011-04-21T11:26:59.931+0000|2194|6597069766784
2011-04-21T11:31:38.278+0000|6597069766784|6597069771222
