2010-08-13T01:27:13.939+0000|290|2199023259041
2010-08-13T01:42:53.530+0000|3601|2199023257274
2010-08-13T04:00:36.846+0000|1099511631204|2199023259041
2010-08-13T04:09:21.395+0000|3060|2199023257532
2010-08-13T05:48:23.119+0000|2199023256115|2199023258262
2010-08-13T08:03:55.230+0000|2199023256148|3298534887959
2010-08-13T08:18:16.485+0000|2608|2199023258148
2010-08-13T10:20:36.443+0000|3670|3298534887610
2010-08-13T11:57:46.461+0000|1099511628892|2199023256044
2010-08-13T14:50:46.714+0000|1099511627861|2199023259041
2010-08-13T15:00:25.193+0000|2199023256044|2199023256804
2010-08-13T15:15:58.068+0000|2845|2199023257274
2010-08-13T16:05:49.319+0000|2783|2199023255565
2010-08-13T17:25:36.048+0000|1099511629287|2199023260362
2010-08-13T18:03:05.079+0000|4273|2199023256751
2010-08-13T18:16:51.241+0000|1099511630737|3298534886416
2010-08-13T19:14:35.769+0000|2199023257274|2199023257466
2010-08-13T19:18:14.380+0000|4644|2199023257702
2010-08-13T19:48:14.179+0000|2199023255593|2199023260174
2010-08-13T19:51:43.959+0000|2199023259041|2199023260289
2010-08-13T19:59:38.911+0000|1099511630737|2199023260033
2010-08-13T20:29:05.065+0000|2608|2199023260397
2010-08-13T21:13:57.444+0000|2199023255625|2199023256642
2010-08-13T22:03:18.752+0000|1242|3298534883586
2010-08-13T22:56:41.101+0000|2199023259885|3298534883946
2010-08-13T22:58:47.093+0000|3627|3298534885454
