2010-07-17T06:02:51.099+0000|17180570424|1564||Emperor of Brazil Silva
2010-07-17T06:03:36.099+0000|17180224766|1099511628501||Allister Miller
2010-07-17T06:06:36.099+0000|17180423471|1161||Li Zhang
2010-07-17T06:07:21.099+0000|17180423517|1161||Li Zhang
2010-07-17T06:12:52.130+0000|17180499610|1274||Roberto Fernandez
2010-07-17T06:17:06.099+0000|17180570369|1564||Emperor of Brazil Silva
2010-07-17T06:18:36.099+0000|17181206858|2698||Alexander Efimkin
2010-07-17T06:25:21.099+0000|17180880749|2199023260482||Isla Al-Shoon
2010-07-17T06:30:36.099+0000|17180423516|1161||Li Zhang
2010-07-17T06:30:36.099+0000|17180570429|1564||Emperor of Brazil Silva
2010-07-17T06:32:06.099+0000|17180570319|1564||Emperor of Brazil Silva
2010-07-17T06:33:36.099+0000|17180224743|1099511628501||Allister Miller
2010-07-17T06:39:36.099+0000|17180561319|1099511629845||Zheng Zhang
2010-07-17T06:58:21.099+0000|17181206932|2698||Alexander Efimkin
2010-07-17T07:10:21.099+0000|17180877645|1099511631068||Dennis Murray
2010-07-17T07:11:51.099+0000|17180561322|1099511629845||Zheng Zhang
2010-07-17T07:11:51.099+0000|17180561325|1099511629845||Zheng Zhang
2010-07-17T07:15:36.099+0000|17180426955|2199023256132||Mohamed Aouadhi
2010-07-17T07:18:36.099+0000|17180880777|2199023260482||Isla Al-Shoon
2010-07-17T07:20:51.099+0000|17180879388|2199023258898||Lei Chen
2010-07-17T07:26:06.099+0000|17181142316|4558||Hans Karlsson
2010-07-17T07:26:47.865+0000|17180101778|1099511631482||Javed Ahmed
2010-07-17T07:27:36.099+0000|17180057130|3219||Artur Tavares
2010-07-17T07:31:21.099+0000|17181206929|2698||Alexander Efimkin
2010-07-17T07:33:36.099+0000|17180224767|1099511628501||Allister Miller
2010-07-17T07:35:51.099+0000|17180570334|1564||Emperor of Brazil Silva
2010-07-17T07:47:06.099+0000|17180570312|1564||Emperor of Brazil Silva
2010-07-17T07:52:21.099+0000|17180847680|1099511629906||Alfonso Gonzalez
2010-07-17T07:53:51.099+0000|17180879387|2199023258898||Lei Chen
2010-07-17T07:55:03.215+0000|17180922512|1099511632387||Alexandre Costa
2010-07-17T07:56:51.099+0000|17181269236|2199023258866||Adam Leakey
2010-07-17T08:02:06.099+0000|17181269232|2199023258866||Adam Leakey
2010-07-17T08:03:36.099+0000|17180423457|1161||Li Zhang
2010-07-17T08:10:21.099+0000|17180570370|1564||Emperor of Brazil Silva
2010-07-17T08:14:51.099+0000|17180423494|1161||Li Zhang
2010-07-17T08:19:21.099+0000|17180328877|2310||Ferenc Kiss
2010-07-17T08:23:06.099+0000|17180817259|4143||Bich Phuong Le
2010-07-17T08:26:06.099+0000|17180570296|1564||Emperor of Brazil Silva
2010-07-17T08:32:06.099+0000|17180877649|1099511631068||Dennis Murray
2010-07-17T08:36:36.099+0000|17180570293|1564||Emperor of Brazil Silva
2010-07-17T08:41:06.099+0000|17180300856|1222||Ali Brar
2010-07-17T08:43:21.099+0000|17180623146|2199023260094||Ernst Bauer
2010-07-17T08:54:36.099+0000|17180423518|1161||Li Zhang
2010-07-17T08:56:51.099+0000|17181206835|2698||Alexander Efimkin
2010-07-17T09:09:36.099+0000|17180057133|3219||Artur Tavares
2010-07-17T09:14:06.099+0000|17180300862|1222||Ali Brar
2010-07-17T09:14:51.099+0000|17180227737|2199023258354||Ahsan Ahmed
2010-07-17T09:16:21.099+0000|17180423487|1161||Li Zhang
2010-07-17T09:19:21.099+0000|17180570428|1564||Emperor of Brazil Silva
2010-07-17T09:20:51.099+0000|17180224700|1099511628501||Allister Miller
2010-07-17T09:20:51.099+0000|17180570361|1564||Emperor of Brazil Silva
2010-07-17T09:23:51.099+0000|17180423502|1161||Li Zhang
2010-07-17T09:29:51.099+0000|17181206860|2698||Alexander Efimkin
2010-07-17T09:34:21.099+0000|17180570419|1564||Emperor of Brazil Silva
2010-07-17T09:38:06.099+0000|17180570368|1564||Emperor of Brazil Silva
2010-07-17T09:42:36.099+0000|17180570389|1564||Emperor of Brazil Silva
2010-07-17T09:45:36.099+0000|17180570317|1564||Emperor of Brazil Silva
2010-07-17T09:48:15.646+0000|17180850084|2199023257634||Andrea Blanco
2010-07-17T09:48:36.099+0000|17180527784|3571||Akram Abuhatzira
2010-07-17T09:50:06.099+0000|17180877652|1099511631068||Dennis Murray
2010-07-17T09:51:36.099+0000|17180318296|1099511630415||Lin Liu
2010-07-17T09:51:36.099+0000|17180561324|1099511629845||Zheng Zhang
2010-07-17T09:53:51.099+0000|17179934767|1099511630504||Macky Mendy
2010-07-17T09:56:51.099+0000|17180623147|2199023260094||Ernst Bauer
2010-07-17T09:59:06.099+0000|17180880752|2199023260482||Isla Al-Shoon
2010-07-17T09:59:06.099+0000|17181336671|1099511632601||Lei Wang
2010-07-17T10:06:36.099+0000|17180423488|1161||Li Zhang
2010-07-17T10:11:06.099+0000|17180224710|1099511628501||Allister Miller
2010-07-17T10:11:06.099+0000|17181286551|1099511629614||Georgi Georgiev
2010-07-17T10:16:21.099+0000|17180527778|3571||Akram Abuhatzira
2010-07-17T10:20:06.099+0000|17180426947|2199023256132||Mohamed Aouadhi
2010-07-17T10:20:51.099+0000|17180570316|1564||Emperor of Brazil Silva
2010-07-17T10:25:21.099+0000|17180877635|1099511631068||Dennis Murray
2010-07-17T10:29:51.099+0000|17180318280|1099511630415||Lin Liu
2010-07-17T10:29:51.099+0000|17180328910|2310||Ferenc Kiss
2010-07-17T10:33:36.099+0000|17180300835|1222||Ali Brar
2010-07-17T10:41:06.099+0000|17180224683|1099511628501||Allister Miller
2010-07-17T10:41:06.099+0000|17180877636|1099511631068||Dennis Murray
2010-07-17T10:42:36.099+0000|17180880772|2199023260482||Isla Al-Shoon
2010-07-17T10:43:21.099+0000|17180570313|1564||Emperor of Brazil Silva
2010-07-17T10:44:06.099+0000|17181269227|2199023258866||Adam Leakey
2010-07-17T10:53:06.099+0000|17180847682|1099511629906||Alfonso Gonzalez
2010-07-17T10:56:06.099+0000|17179934809|1099511630504||Macky Mendy
2010-07-17T10:56:06.099+0000|17180300852|1222||Ali Brar
2010-07-17T10:56:06.099+0000|17180300858|1222||Ali Brar
2010-07-17T10:57:36.099+0000|17180984780|1099511628575||Ai Liu
2010-07-17T10:59:06.099+0000|17181286556|1099511629614||Georgi Georgiev
2010-07-17T11:00:36.099+0000|17180880765|2199023260482||Isla Al-Shoon
2010-07-17T11:02:51.099+0000|17180057134|3219||Artur Tavares
2010-07-17T11:02:51.099+0000|17180984768|1099511628575||Ai Liu
2010-07-17T11:03:36.099+0000|17180570384|1564||Emperor of Brazil Silva
2010-07-17T11:04:21.099+0000|17180570377|1564||Emperor of Brazil Silva
2010-07-17T11:14:06.099+0000|17180426972|2199023256132||Mohamed Aouadhi
2010-07-17T11:17:51.099+0000|17180879375|2199023258898||Lei Chen
2010-07-17T11:19:21.099+0000|17180300842|1222||Ali Brar
2010-07-17T11:20:51.098+0000|17180224706|1099511628501||Allister Miller
2010-07-17T11:22:21.099+0000|17180570397|1564||Emperor of Brazil Silva
2010-07-17T11:22:21.099+0000|17180877633|1099511631068||Dennis Murray
2010-07-17T11:23:51.098+0000|17180570431|1564||Emperor of Brazil Silva
2010-07-17T11:23:51.098+0000|17180877668|1099511631068||Dennis Murray
2010-07-17T11:32:51.098+0000|17180018123|1099511632314||Ning Zhang
2010-07-17T11:38:06.099+0000|17180570364|1564||Emperor of Brazil Silva
