2010-04-12T12:33:26.603+0000|8590529294|1490||John Wilson
2010-04-12T12:48:26.603+0000|8590529353|1490||John Wilson
2010-04-12T13:46:11.603+0000|8591274098|3627||Sergey Vasilievich Iglinsky
2010-04-12T13:55:56.603+0000|8591306317|1847||Jun Zhang
2010-04-12T14:09:49.154+0000|8590232686|3755||Antonio Oliveira
2010-04-12T14:13:56.603+0000|8591274084|3627||Sergey Vasilievich Iglinsky
2010-04-12T14:15:26.603+0000|8590529357|1490||John Wilson
2010-04-12T14:33:26.603+0000|8591306308|1847||Jun Zhang
2010-04-12T15:13:11.603+0000|8591274129|3627||Sergey Vasilievich Iglinsky
2010-04-12T15:16:11.603+0000|8590529321|1490||John Wilson
2010-04-12T15:28:56.603+0000|8591274083|3627||Sergey Vasilievich Iglinsky
2010-04-12T15:46:56.603+0000|8591364196|4408||John Smith
2010-04-12T15:53:41.603+0000|8591306306|1847||Jun Zhang
2010-04-12T16:16:56.603+0000|8590529363|1490||John Wilson
2010-04-12T16:30:26.603+0000|8591153436|1099511629367||Gyula Laszlo
2010-04-12T16:40:11.603+0000|8590529384|1490||John Wilson
2010-04-12T16:41:41.603+0000|8591274135|3627||Sergey Vasilievich Iglinsky
2010-04-12T16:52:56.603+0000|8590317594|1148||Guillermo Rodriguez
2010-04-12T16:55:08.052+0000|8590338595|3705||Bingjian Zhang
2010-04-12T17:04:56.603+0000|8591306358|1847||Jun Zhang
2010-04-12T17:18:26.603+0000|8591123289|4353||Huong Nguyen
2010-04-12T17:25:11.603+0000|8590529326|1490||John Wilson
2010-04-12T17:35:41.603+0000|8591306280|1847||Jun Zhang
2010-04-12T17:40:11.603+0000|8590410380|4465||Wei Li
2010-04-12T17:40:56.603+0000|8591306328|1847||Jun Zhang
2010-04-12T17:55:56.603+0000|8591274070|3627||Sergey Vasilievich Iglinsky
